"date","siteID","gcc_90","rcc_90","gcc_sd","rcc_sd","radiation","max_temp","min_temp","precip"
2017-01-27,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,3.4005852552,2.88,0.04,0
2017-01-28,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,2.7169954812,0.78,-1.35,0
2017-01-29,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,6.4867845902,1.52,-4.01,0
2017-01-30,"HARV",0.32939,0.39747,0.00168704805588257,0.0133223003678886,8.916701976,-1.41,-9.48,0
2017-01-31,"HARV",0.3284,0.39974,0.00168704805588257,0.0133223003678886,9.4925695889,-4.33,-12.93,1.89
2017-02-01,"HARV",0.32916,0.39016,0.00168704805588257,0.0133223003678886,11.619836286,1.26,-11.91,0
2017-02-02,"HARV",0.32875,0.39768,0.00168704805588257,0.0133223003678886,10.5019698243,0.29,-9.62,0
2017-02-03,"HARV",0.32894,0.39672,0.00168704805588257,0.0133223003678886,9.9075935924,-2.51,-11.3,0
2017-02-04,"HARV",0.32869,0.39199,0.00168704805588257,0.0133223003678886,11.0638685286,-1.72,-12.35,0
2017-02-05,"HARV",0.32899,0.38993,0.00168704805588257,0.0133223003678886,11.991637958,1.07,-11.8,0
2017-02-06,"HARV",0.32886,0.39172,0.00168704805588257,0.0133223003678886,8.145445109,-0.02,-6.71,0
2017-02-07,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,2.4203567016,-1.35,-3.63,13.67
2017-02-08,"HARV",0.32956,0.39888,0.00168704805588257,0.0133223003678886,8.804890293,6,-5.25,3.68
2017-02-09,"HARV",0.33285,0.32583,0.00168704805588257,0.0133223003678886,2.426193393,-2.96,-4.99,20.52
2017-02-10,"HARV",0.32826,0.38188,0.00168704805588257,0.0133223003678886,10.2968473725,-5.12,-19,5.43
2017-02-11,"HARV",0.32894,0.35094,0.00168704805588257,0.0133223003678886,13.7752180459,-5.38,-18.31,0
2017-02-12,"HARV",0.33093,0.33326,0.00168704805588257,0.0133223003678886,9.2071579664,-2.97,-12.39,16.79
2017-02-13,"HARV",0.32898,0.37194,0.00168704805588257,0.0133223003678886,8.8577340257,-2.88,-8.55,0
2017-02-14,"HARV",0.32874,0.38347,0.00168704805588257,0.0133223003678886,14.3194010245,0.77,-11.85,0
2017-02-15,"HARV",0.32988,0.36011,0.00168704805588257,0.0133223003678886,15.2551697927,4.34,-11.93,1.97
2017-02-16,"HARV",0.32967,0.368,0.00168704805588257,0.0133223003678886,6.5484351756,-0.05,-3.82,0
2017-02-17,"HARV",0.32883,0.38501,0.00168704805588257,0.0133223003678886,14.8474426474,1.43,-10.69,0
2017-02-18,"HARV",0.33036,0.39657,0.00168704805588257,0.0133223003678886,15.904368193,7.27,-9.64,0
2017-02-19,"HARV",0.33015,0.39642,0.00168704805588257,0.0133223003678886,16.112562151,12.34,-6.55,0
2017-02-20,"HARV",0.32906,0.39176,0.00168704805588257,0.0133223003678886,12.271348619,5.57,-2.74,0
2017-02-21,"HARV",0.32983,0.39127,0.00168704805588257,0.0133223003678886,16.1137112705,5.42,-9.58,0
2017-02-22,"HARV",0.33018,0.39801,0.00168704805588257,0.0133223003678886,16.880007924,11.9,-8.45,0
2017-02-23,"HARV",0.33006,0.40271,0.00168704805588257,0.0133223003678886,16.4205082464,16.68,-1.32,0
2017-02-24,"HARV",0.33048,0.40428,0.00168704805588257,0.0133223003678886,16.858374698,19.61,-1.25,0.86
2017-02-25,"HARV",0.33012,0.40325,0.00168704805588257,0.0133223003678886,11.7516746256,18.07,2.55,10.58
2017-02-26,"HARV",0.32807,0.40448,0.00168704805588257,0.0133223003678886,8.396575126,3.01,-2.75,0
2017-02-27,"HARV",0.32762,0.41463,0.00168704805588257,0.0133223003678886,16.511717243,9.76,-6.01,0
2017-02-28,"HARV",0.32804,0.41761,0.00168704805588257,0.0133223003678886,16.8030464646,12.07,-4.58,0.43
2017-03-01,"HARV",0.33012,0.40957,0.00168704805588257,0.0133223003678886,15.3699601545,13.6,-0.04,0
2017-03-02,"HARV",0.32729,0.41311,0.00168704805588257,0.0133223003678886,4.2170199551,5.87,3.13,0
2017-03-03,"HARV",0.32674,0.40573,0.00168704805588257,0.0133223003678886,11.4067306861,-0.52,-8.41,0
2017-03-04,"HARV",0.32654,0.39696,0.00168704805588257,0.0133223003678886,11.3052993144,-7.94,-15.47,0
2017-03-05,"HARV",0.3271,0.39946,0.00168704805588257,0.0133223003678886,16.4690002855,-3.83,-16.61,0
2017-03-06,"HARV",0.32736,0.41184,0.00168704805588257,0.0133223003678886,19.5295735805,5.33,-15.73,0
2017-03-07,"HARV",0.32838,0.40123,0.00168704805588257,0.0133223003678886,19.426982781,9.36,-10.72,1.55
2017-03-08,"HARV",0.32791,0.42595,0.00168704805588257,0.0133223003678886,14.9834746203,11.11,-0.35,0.69
2017-03-09,"HARV",0.32758,0.41082,0.00168704805588257,0.0133223003678886,8.1576965886,6.22,0.75,0
2017-03-10,"HARV",0.32775,0.36455,0.00168704805588257,0.0133223003678886,4.1304507144,-0.36,-2.69,0.96
2017-03-11,"HARV",0.32824,0.38563,0.00168704805588257,0.0133223003678886,13.7413399104,-6.99,-16.22,0
2017-03-12,"HARV",0.32677,0.39699,0.00168704805588257,0.0133223003678886,15.370115683,-6.16,-16.63,0
2017-03-13,"HARV",0.32685,0.40494,0.00168704805588257,0.0133223003678886,14.5677660072,-1.05,-16.77,2.75
2017-03-14,"HARV",0.33503,0.31813,0.00168704805588257,0.0133223003678886,11.9486450406,-3.14,-13.6,31.13
2017-03-15,"HARV",0.32957,0.36941,0.00168704805588257,0.0133223003678886,12.5056855364,-5.34,-12.95,0
2017-03-16,"HARV",0.32941,0.3741,0.00168704805588257,0.0133223003678886,16.3349808597,-2.3,-12.74,0
2017-03-17,"HARV",0.32965,0.38178,0.00168704805588257,0.0133223003678886,20.0611467537,3.58,-10.91,0
2017-03-18,"HARV",0.32989,0.38105,0.00168704805588257,0.0133223003678886,20.475439462,2.87,-12.25,0
2017-03-19,"HARV",0.32958,0.38326,0.00168704805588257,0.0133223003678886,19.9048175668,3.52,-10.56,0
2017-03-20,"HARV",0.33001,0.38696,0.00168704805588257,0.0133223003678886,22.2674576444,9.42,-8.72,0
2017-03-21,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,22.3361775354,9.96,-7.78,0
2017-03-22,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,8.2317237955,0.14,-4.38,0
2017-03-23,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,20.3562307424,1.51,-11.76,0
2017-03-24,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,20.8595186436,2.99,-10.41,1.94
2017-03-25,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,11.2232049226,3.95,-4.19,4.13
2017-03-26,"HARV",NA,NA,0.00168704805588257,0.0133223003678886,11.7957125369,2.79,-5.45,2.36
2017-03-27,"HARV",0.33019,0.37705,0.00168704805588257,0.0133223003678886,12.4575420128,3.8,-4.78,13.4
2017-03-28,"HARV",0.33111,0.37221,0.00168704805588257,0.0133223003678886,7.620302382,4.79,-0.1,13.05
2017-03-29,"HARV",0.32971,0.38901,0.00168704805588257,0.0133223003678886,11.3724373852,6.37,1.02,0
2017-03-30,"HARV",0.32914,0.39093,0.00168704805588257,0.0133223003678886,20.1979860189,7.74,-2.74,0
2017-03-31,"HARV",0.33041,0.35394,0.00168704805588257,0.0133223003678886,5.8651978892,0.71,-2.56,26.63
2017-04-01,"HARV",0.3312,0.35425,0.00168704805588257,0.0133223003678886,6.5696499968,2.02,-1.68,8.2
2017-04-02,"HARV",0.33022,0.38884,0.00168704805588257,0.0133223003678886,21.816996424,10.69,-0.71,0
2017-04-03,"HARV",0.33073,0.38754,0.00168704805588257,0.0133223003678886,19.2500317152,13.62,-3.38,8.44
2017-04-04,"HARV",0.32785,0.37768,0.00168704805588257,0.0133223003678886,11.321939181,4.11,-2.58,12.11
2017-04-05,"HARV",0.32974,0.38216,0.00168704805588257,0.0133223003678886,18.325175092,8.15,-0.06,0
2017-04-06,"HARV",0.32919,0.39153,0.00168704805588257,0.0133223003678886,12.3132081705,7.03,0.2,13.72
2017-04-07,"HARV",0.32811,0.40945,0.00168704805588257,0.0133223003678886,14.3745498624,7.18,1.46,0
2017-04-08,"HARV",0.32665,0.40584,0.00168704805588257,0.0133223003678886,17.0760632914,6.89,-0.06,0
2017-04-09,"HARV",0.32791,0.40755,0.00168704805588257,0.0133223003678886,27.786318112,17.26,-2.34,0
2017-04-10,"HARV",0.32837,0.4122,0.00168704805588257,0.0133223003678886,28.3860617706,23.86,-1.55,0
2017-04-11,"HARV",0.32869,0.42035,0.00168704805588257,0.0133223003678886,28.065538125,27.82,2.49,0
2017-04-12,"HARV",0.33074,0.4363,0.00168704805588257,0.0133223003678886,17.1164226168,18.39,6.2,4.82
2017-04-13,"HARV",0.32742,0.40785,0.00168704805588257,0.0133223003678886,19.1633881141,11.75,2.85,0
2017-04-14,"HARV",0.328,0.40753,0.00168704805588257,0.0133223003678886,27.5840697971,15.5,-2.37,0
2017-04-15,"HARV",0.32806,0.41446,0.00168704805588257,0.0133223003678886,28.3377415464,18.47,-1.87,0
2017-04-16,"HARV",0.32952,0.42108,0.00168704805588257,0.0133223003678886,28.9686244282,26.89,0.91,0.67
2017-04-17,"HARV",0.32853,0.41286,0.00168704805588257,0.0133223003678886,16.0678607821,18.46,10.63,0
2017-04-18,"HARV",0.32826,0.40425,0.00168704805588257,0.0133223003678886,24.5352170348,14.31,1,0
2017-04-19,"HARV",0.32849,0.41205,0.00168704805588257,0.0133223003678886,15.7403125752,11.29,1.27,2.78
2017-04-20,"HARV",0.32897,0.41422,0.00168704805588257,0.0133223003678886,19.6336171187,15.97,1.28,8.05
2017-04-21,"HARV",0.32434,0.44048,0.00168704805588257,0.0133223003678886,5.882633232,7.37,4.19,4.32
2017-04-22,"HARV",0.32998,0.40916,0.00168704805588257,0.0133223003678886,18.59527047,10.85,2.63,0
2017-04-23,"HARV",0.32887,0.40567,0.00168704805588257,0.0133223003678886,28.83649065,18.62,-0.2,0
2017-04-24,"HARV",0.3293,0.41216,0.00168704805588257,0.0133223003678886,29.5342850132,21.58,-0.1,0
2017-04-25,"HARV",0.33032,0.42315,0.00168704805588257,0.0133223003678886,11.5057549056,9.74,2.98,9.99
2017-04-26,"HARV",0.33239,0.42984,0.00168704805588257,0.0133223003678886,13.4764142058,13.48,6.85,1.82
2017-04-27,"HARV",0.33182,0.40745,0.00168704805588257,0.0133223003678886,18.5425301306,17.47,7.54,0
2017-04-28,"HARV",0.33216,0.41219,0.00168704805588257,0.0133223003678886,22.7472655242,25.66,10.86,0
2017-04-29,"HARV",0.33397,0.41569,0.00168704805588257,0.0133223003678886,21.8100978816,24.91,11.31,0
2017-04-30,"HARV",0.33392,0.43143,0.00168704805588257,0.0133223003678886,12.0525151285,14.39,6.03,3.43
2017-05-01,"HARV",0.33509,0.41997,0.00168704805588257,0.0133223003678886,6.727695648,10.56,6.22,13.12
2017-05-02,"HARV",0.33334,0.42094,0.00168704805588257,0.0133223003678886,15.759027258,18.18,6.26,3.43
2017-05-03,"HARV",0.33259,0.41521,0.00168704805588257,0.0133223003678886,14.9043751377,13.31,5.98,0
2017-05-04,"HARV",0.33339,0.417,0.00168704805588257,0.0133223003678886,26.9188670192,18.38,-0.44,0
2017-05-05,"HARV",0.33966,0.44006,0.00168704805588257,0.0133223003678886,14.0395667217,11.39,1.71,23.72
2017-05-06,"HARV",0.33969,0.43157,0.00168704805588257,0.0133223003678886,15.7052225724,17.68,5.98,2.58
2017-05-07,"HARV",0.33792,0.43111,0.00168704805588257,0.0133223003678886,14.20360445,16.18,8.91,1.28
2017-05-08,"HARV",0.33599,0.41485,0.00168704805588257,0.0133223003678886,10.3823864536,7.89,2.97,0
2017-05-09,"HARV",0.33639,0.42393,0.00168704805588257,0.0133223003678886,20.5067325257,9.71,-0.69,0
2017-05-10,"HARV",0.33718,0.41987,0.00168704805588257,0.0133223003678886,21.0677149724,11.51,1.07,0
2017-05-11,"HARV",0.33945,0.42448,0.00168704805588257,0.0133223003678886,21.0639573422,14.34,4.18,0
2017-05-12,"HARV",0.34002,0.43372,0.00168704805588257,0.0133223003678886,22.1580235102,14.38,3.57,0
2017-05-13,"HARV",0.34461,0.43141,0.00168704805588257,0.0133223003678886,10.4326759068,10.56,4.58,34.21
2017-05-14,"HARV",0.34965,0.47225,0.00168704805588257,0.0133223003678886,13.28822361,8.98,1.44,9.67
2017-05-15,"HARV",0.35202,0.46404,0.00168704805588257,0.0133223003678886,17.994438,14.2,2.84,4.72
2017-05-16,"HARV",0.34827,0.4362,0.00168704805588257,0.0133223003678886,28.7550646947,23.58,4.91,0
2017-05-17,"HARV",0.36057,0.44342,0.00168704805588257,0.0133223003678886,28.9013953046,31.13,8.34,0
2017-05-18,"HARV",0.38374,0.43149,0.00168704805588257,0.0133223003678886,20.8629343248,33.07,12.22,11
2017-05-19,"HARV",0.40377,0.42092,0.00168704805588257,0.0133223003678886,24.8177244975,29.92,15.14,0
2017-05-20,"HARV",0.40754,0.41854,0.00168704805588257,0.0133223003678886,22.62977658,20.7,9.62,0
2017-05-21,"HARV",0.41523,0.43164,0.00168704805588257,0.0133223003678886,19.9026100999,19.62,4.9,2.63
2017-05-22,"HARV",0.44194,0.42435,0.00168704805588257,0.0133223003678886,6.3811457508,10.41,6.99,4.75
2017-05-23,"HARV",0.42215,0.43133,0.00168704805588257,0.0133223003678886,20.2541078915,17.53,8.44,0
2017-05-24,"HARV",0.4276,0.42885,0.00168704805588257,0.0133223003678886,22.3999827079,20.1,9.79,0
2017-05-25,"HARV",0.43784,0.42365,0.00168704805588257,0.0133223003678886,6.5022516672,12.55,9.25,35.43
2017-05-26,"HARV",0.43584,0.42144,0.00168704805588257,0.0133223003678886,9.535197906,13.23,8.27,10.79
2017-05-27,"HARV",0.43866,0.42623,0.00168704805588257,0.0133223003678886,24.5658643616,19.89,8.3,0
2017-05-28,"HARV",0.45201,0.41798,0.00168704805588257,0.0133223003678886,20.5489357696,20.39,11.53,0
2017-05-29,"HARV",0.44909,0.41111,0.00168704805588257,0.0133223003678886,8.9498999051,12.58,8.16,4.77
2017-05-30,"HARV",0.45148,0.41713,0.00168704805588257,0.0133223003678886,12.214589374,14.67,8.46,3.32
2017-05-31,"HARV",0.45377,0.41772,0.00168704805588257,0.0133223003678886,19.597197426,21.1,8.49,12.04
2017-06-01,"HARV",0.43025,0.413,0.00168704805588257,0.0133223003678886,26.1026008761,22.04,9.35,0
2017-06-02,"HARV",0.44249,0.41002,0.00168704805588257,0.0133223003678886,26.7562803096,19.77,6.67,0
2017-06-03,"HARV",0.43906,0.40835,0.00168704805588257,0.0133223003678886,28.0648132022,18.69,4.6,0
2017-06-04,"HARV",0.45667,0.41003,0.00168704805588257,0.0133223003678886,20.975079128,20.44,6.03,10.14
2017-06-05,"HARV",0.45312,0.39573,0.00168704805588257,0.0133223003678886,8.4167216091,13.79,9.62,18.89
2017-06-06,"HARV",0.45458,0.3991,0.00168704805588257,0.0133223003678886,4.9715539246,9.75,7.58,24.44
2017-06-07,"HARV",0.43706,0.4077,0.00168704805588257,0.0133223003678886,27.7864227576,21.26,7.22,0
2017-06-08,"HARV",0.44323,0.40778,0.00168704805588257,0.0133223003678886,29.7293663199,25,7.03,0
2017-06-09,"HARV",0.44148,0.4005,0.00168704805588257,0.0133223003678886,28.3006464288,23.45,8.04,1.26
2017-06-10,"HARV",0.44195,0.39856,0.00168704805588257,0.0133223003678886,29.0346789582,26.91,9.3,0
2017-06-11,"HARV",0.4386,0.39595,0.00168704805588257,0.0133223003678886,28.1962016466,31.27,13.32,0
2017-06-12,"HARV",0.42355,0.38516,0.00168704805588257,0.0133223003678886,25.8137624924,32.77,17.2,0
2017-06-13,"HARV",0.43484,0.39075,0.00168704805588257,0.0133223003678886,24.6148785408,32.32,17.94,0
2017-06-14,"HARV",0.41789,0.37708,0.00168704805588257,0.0133223003678886,24.3031117541,26.76,13.84,0
2017-06-15,"HARV",0.43321,0.38507,0.00168704805588257,0.0133223003678886,28.016668736,24.63,8.52,0
2017-06-16,"HARV",0.44686,0.38475,0.00168704805588257,0.0133223003678886,14.8606879692,21.23,12.35,4.19
2017-06-17,"HARV",0.44276,0.37497,0.00168704805588257,0.0133223003678886,16.4380593825,20.82,13.93,0
2017-06-18,"HARV",0.43842,0.38533,0.00168704805588257,0.0133223003678886,22.781130885,25.25,14.61,0
2017-06-19,"HARV",0.44568,0.37988,0.00168704805588257,0.0133223003678886,13.9374428922,28.44,19.89,19.82
2017-06-20,"HARV",0.43528,0.38454,0.00168704805588257,0.0133223003678886,19.3715833542,27.55,18.83,0.43
2017-06-21,"HARV",0.42503,0.38169,0.00168704805588257,0.0133223003678886,25.97614164,25.6,12.45,0
2017-06-22,"HARV",0.42257,0.38443,0.00168704805588257,0.0133223003678886,28.2432309912,26.13,10.2,0
2017-06-23,"HARV",0.43627,0.38625,0.00168704805588257,0.0133223003678886,20.4470414589,28.76,13.15,2.41
2017-06-24,"HARV",0.43893,0.38443,0.00168704805588257,0.0133223003678886,14.8034574559,27.76,18.18,4.63
2017-06-25,"HARV",0.4208,0.3825,0.00168704805588257,0.0133223003678886,18.9627387957,26.43,12.91,6.03
2017-06-26,"HARV",0.42242,0.38535,0.00168704805588257,0.0133223003678886,19.6696975316,24.51,10.4,3.58
2017-06-27,"HARV",0.43173,0.38667,0.00168704805588257,0.0133223003678886,16.7696314341,21.94,11.13,5.21
2017-06-28,"HARV",0.42098,0.38865,0.00168704805588257,0.0133223003678886,26.5889597688,22.25,7.79,0
2017-06-29,"HARV",0.42268,0.385,0.00168704805588257,0.0133223003678886,24.725309029,23.52,10.33,0
2017-06-30,"HARV",0.43266,0.38887,0.00168704805588257,0.0133223003678886,18.2909924736,26.24,12.85,29.44
2017-07-01,"HARV",0.4293,0.38762,0.00168704805588257,0.0133223003678886,11.510732751,27.33,19.67,5.42
2017-07-02,"HARV",0.42355,0.3827,0.00168704805588257,0.0133223003678886,13.0944385796,28.27,19.43,3.64
2017-07-03,"HARV",0.41099,0.38421,0.00168704805588257,0.0133223003678886,21.6100861602,27.36,16.16,0
2017-07-04,"HARV",0.41677,0.38519,0.00168704805588257,0.0133223003678886,26.4154130544,26.76,11.6,0
2017-07-05,"HARV",0.41904,0.38712,0.00168704805588257,0.0133223003678886,26.4958485237,27.95,12.05,0
2017-07-06,"HARV",0.42144,0.39074,0.00168704805588257,0.0133223003678886,23.4598438754,26.95,13.78,0
2017-07-07,"HARV",0.43417,0.3762,0.00168704805588257,0.0133223003678886,9.8545564878,21.75,15.48,9.94
2017-07-08,"HARV",0.42473,0.38775,0.00168704805588257,0.0133223003678886,13.720525105,24.64,15.57,11.28
2017-07-09,"HARV",0.41416,0.38605,0.00168704805588257,0.0133223003678886,25.4847402097,26.66,12.12,0
2017-07-10,"HARV",0.41781,0.39011,0.00168704805588257,0.0133223003678886,18.8121546994,26.56,12.45,2.58
2017-07-11,"HARV",0.43396,0.38729,0.00168704805588257,0.0133223003678886,17.4113576295,26.69,14.28,5.14
2017-07-12,"HARV",0.42706,0.38588,0.00168704805588257,0.0133223003678886,15.5000545952,27.59,16.95,2.47
2017-07-13,"HARV",0.43216,0.36415,0.00168704805588257,0.0133223003678886,11.1027211092,24.45,17.58,2.66
2017-07-14,"HARV",0.42762,0.36231,0.00168704805588257,0.0133223003678886,9.1394147922,18.03,12.86,2.13
2017-07-15,"HARV",0.4279,0.38427,0.00168704805588257,0.0133223003678886,21.6374411275,23.46,13.16,0
2017-07-16,"HARV",0.41905,0.38393,0.00168704805588257,0.0133223003678886,25.411565388,27.99,13.73,0
2017-07-17,"HARV",0.41927,0.38871,0.00168704805588257,0.0133223003678886,25.113806256,29.39,14.81,0
2017-07-18,"HARV",0.42074,0.39266,0.00168704805588257,0.0133223003678886,21.6091427505,29.29,17.69,0
2017-07-19,"HARV",0.41912,0.38536,0.00168704805588257,0.0133223003678886,22.505714946,30.08,17.49,0
2017-07-20,"HARV",0.41755,0.3852,0.00168704805588257,0.0133223003678886,23.1271760268,30.8,17.34,0
2017-07-21,"HARV",0.41059,0.38857,0.00168704805588257,0.0133223003678886,24.8699459421,30.31,15.13,0
2017-07-22,"HARV",0.4177,0.3807,0.00168704805588257,0.0133223003678886,23.6276600769,28.93,15.31,0
2017-07-23,"HARV",0.41707,0.38271,0.00168704805588257,0.0133223003678886,17.7512789124,25.13,16.36,1.47
2017-07-24,"HARV",0.43157,0.36817,0.00168704805588257,0.0133223003678886,6.2402511535,18.28,14.69,22.23
2017-07-25,"HARV",0.42184,0.36995,0.00168704805588257,0.0133223003678886,10.9809209208,15.9,11.26,0
2017-07-26,"HARV",0.41435,0.38387,0.00168704805588257,0.0133223003678886,25.0540634184,22.57,9.1,0
2017-07-27,"HARV",0.4239,0.37788,0.00168704805588257,0.0133223003678886,16.7546471004,21.9,10.72,2.33
2017-07-28,"HARV",0.41428,0.38219,0.00168704805588257,0.0133223003678886,19.899411584,23.97,14.29,0
2017-07-29,"HARV",0.41294,0.38453,0.00168704805588257,0.0133223003678886,21.038394936,24.14,13.71,0
2017-07-30,"HARV",0.40221,0.37738,0.00168704805588257,0.0133223003678886,25.884245655,24.18,9.23,0
2017-07-31,"HARV",0.40558,0.38477,0.00168704805588257,0.0133223003678886,26.9095636566,27.76,9.78,0
2017-08-01,"HARV",0.41448,0.38598,0.00168704805588257,0.0133223003678886,26.3256156352,30.06,11.85,0
2017-08-02,"HARV",0.42102,0.38641,0.00168704805588257,0.0133223003678886,17.3355442624,29.54,15.45,17.68
2017-08-03,"HARV",0.40602,0.38536,0.00168704805588257,0.0133223003678886,22.3853035466,28.7,15.5,0
2017-08-04,"HARV",0.4207,0.39102,0.00168704805588257,0.0133223003678886,16.4775842136,28.51,15.68,7.59
2017-08-05,"HARV",0.4324,0.39291,0.00168704805588257,0.0133223003678886,9.1717898206,24.62,18.61,34.47
2017-08-06,"HARV",0.41013,0.39287,0.00168704805588257,0.0133223003678886,18.6999545616,21.67,12.23,0
2017-08-07,"HARV",0.41494,0.3828,0.00168704805588257,0.0133223003678886,20.1443668664,21.24,10.77,1.9
2017-08-08,"HARV",0.42591,0.38993,0.00168704805588257,0.0133223003678886,20.2164423021,22.08,11.5,0
2017-08-09,"HARV",0.40447,0.38906,0.00168704805588257,0.0133223003678886,25.0282605966,25.39,9.32,0
2017-08-10,"HARV",0.41304,0.39469,0.00168704805588257,0.0133223003678886,24.5312060502,27.27,11.14,0
2017-08-11,"HARV",0.41032,0.39089,0.00168704805588257,0.0133223003678886,16.0479591012,27.05,14.29,3.36
2017-08-12,"HARV",0.4141,0.39352,0.00168704805588257,0.0133223003678886,14.208685179,25.63,14.93,6.15
2017-08-13,"HARV",0.40505,0.38748,0.00168704805588257,0.0133223003678886,15.9821469144,25.02,16.27,0
2017-08-14,"HARV",0.41031,0.39326,0.00168704805588257,0.0133223003678886,15.348738567,25.42,13.21,3.37
2017-08-15,"HARV",0.4225,0.3864,0.00168704805588257,0.0133223003678886,13.5660133851,23.69,13.59,5.43
2017-08-16,"HARV",0.40841,0.39252,0.00168704805588257,0.0133223003678886,14.8684364403,24.67,16.64,0
2017-08-17,"HARV",0.40373,0.38885,0.00168704805588257,0.0133223003678886,23.616156476,25.67,9.68,0
2017-08-18,"HARV",0.42861,0.37604,0.00168704805588257,0.0133223003678886,16.389944382,24.44,10.66,12.41
2017-08-19,"HARV",0.41469,0.39553,0.00168704805588257,0.0133223003678886,15.9720182748,26.18,17.08,0
2017-08-20,"HARV",0.41409,0.39333,0.00168704805588257,0.0133223003678886,17.3297828488,26.47,16.42,0
2017-08-21,"HARV",0.41323,0.3924,0.00168704805588257,0.0133223003678886,21.5353521702,26.77,12.74,0
2017-08-22,"HARV",0.41321,0.39865,0.00168704805588257,0.0133223003678886,16.5996432406,28.94,13.15,32.34
2017-08-23,"HARV",0.40758,0.39283,0.00168704805588257,0.0133223003678886,14.976981488,25.73,16.91,0
2017-08-24,"HARV",0.40746,0.3949,0.00168704805588257,0.0133223003678886,20.1052493912,22.76,9.9,0
2017-08-25,"HARV",0.40912,0.39829,0.00168704805588257,0.0133223003678886,17.954160276,21.61,10.76,0
2017-08-26,"HARV",0.40165,0.39951,0.00168704805588257,0.0133223003678886,20.8286015784,21.18,7.45,0
2017-08-27,"HARV",0.40516,0.39661,0.00168704805588257,0.0133223003678886,21.2098689634,22.25,7.55,0
2017-08-28,"HARV",0.40236,0.39805,0.00168704805588257,0.0133223003678886,20.592018944,22.54,8.25,0
2017-08-29,"HARV",0.40906,0.39436,0.00168704805588257,0.0133223003678886,17.1876259632,19.05,8.46,1.74
2017-08-30,"HARV",0.41161,0.39605,0.00168704805588257,0.0133223003678886,17.4575124976,20.31,9.44,0
2017-08-31,"HARV",0.40861,0.4042,0.00168704805588257,0.0133223003678886,20.6822902624,21.46,7.08,0
2017-09-01,"HARV",0.39607,0.39844,0.00168704805588257,0.0133223003678886,20.9103358338,19.28,4.67,0
2017-09-02,"HARV",0.40002,0.40124,0.00168704805588257,0.0133223003678886,16.5131391823,18.69,1.93,6.36
2017-09-03,"HARV",0.41908,0.38788,0.00168704805588257,0.0133223003678886,14.3177999517,17.19,4.46,22.08
2017-09-04,"HARV",0.40766,0.40888,0.00168704805588257,0.0133223003678886,15.2140093012,19.58,9.95,0
2017-09-05,"HARV",0.41061,0.42063,0.00168704805588257,0.0133223003678886,13.4715267075,25.56,12.41,2.48
2017-09-06,"HARV",0.4265,0.38363,0.00168704805588257,0.0133223003678886,6.045441573,22.54,17.47,40.07
2017-09-07,"HARV",0.41351,0.40375,0.00168704805588257,0.0133223003678886,6.8096468544,19.27,13.74,3.1
2017-09-08,"HARV",0.40571,0.4024,0.00168704805588257,0.0133223003678886,16.5319564916,18.69,7.83,0
2017-09-09,"HARV",0.40412,0.40165,0.00168704805588257,0.0133223003678886,17.95947409,18.4,6.09,0
2017-09-10,"HARV",0.4048,0.4108,0.00168704805588257,0.0133223003678886,18.1797689016,19.88,6.93,0
2017-09-11,"HARV",0.39711,0.40845,0.00168704805588257,0.0133223003678886,19.5678380845,22.13,6.42,0
2017-09-12,"HARV",0.39589,0.40981,0.00168704805588257,0.0133223003678886,20.331354085,24.95,6.24,0
2017-09-13,"HARV",0.40251,0.41093,0.00168704805588257,0.0133223003678886,19.7441439726,25.93,7.68,0
2017-09-14,"HARV",0.41104,0.41003,0.00168704805588257,0.0133223003678886,13.3583592096,24.54,9.57,6.48
2017-09-15,"HARV",0.41185,0.40823,0.00168704805588257,0.0133223003678886,10.199724288,25.17,17.66,0
2017-09-16,"HARV",0.41354,0.41319,0.00168704805588257,0.0133223003678886,12.3323676476,27.11,17.67,0
2017-09-17,"HARV",0.4106,0.40986,0.00168704805588257,0.0133223003678886,15.3966357974,28.1,15.27,0
2017-09-18,"HARV",0.41338,0.399,0.00168704805588257,0.0133223003678886,13.2663220416,24.89,14.62,0
2017-09-19,"HARV",0.41465,0.39537,0.00168704805588257,0.0133223003678886,8.2692077376,21.37,15.47,0.4
2017-09-20,"HARV",0.42585,0.39779,0.00168704805588257,0.0133223003678886,7.5215454125,21.23,15.93,0.37
2017-09-21,"HARV",0.41228,0.4013,0.00168704805588257,0.0133223003678886,4.8992124516,21.13,17.82,0
2017-09-22,"HARV",0.41367,0.39972,0.00168704805588257,0.0133223003678886,10.8592789149,22.23,14.41,0
2017-09-23,"HARV",0.3977,0.39698,0.00168704805588257,0.0133223003678886,12.6917533764,25.04,15.27,0
2017-09-24,"HARV",0.3989,0.40001,0.00168704805588257,0.0133223003678886,16.708674591,30.22,13.34,0
